Dist Code,Year,Dist Name,PADDY AREA (1000 ha),PADDY PRODUCTION (1000 Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),BAJRA AREA (1000 ha),BAJRA PRODUCTION (1000 Quintal),BAJRA HARVEST PRICE (Rs per Quintal),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 Quintal),MAIZE HARVEST PRICE (Rs per Quintal),RAGI AREA (1000 ha),RAGI PRODUCTION (1000 Quintal),RAGI HARVEST PRICE (Rs per Quintal),GRAM AREA (1000 ha),GRAM PRODUCTION (1000 Quintal),GRAM HARVEST PRICE (Rs per Quintal),ARHAR AREA (1000 ha),ARHAR PRODUCTION (1000 Quintal),ARHAR HARVEST PRICE (Rs per Quintal),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 Quintal),SESAMUM HARVEST PRICE (Rs per Quintal),SAFFOLA AREA (1000 ha),SAFFOLA PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 Quintal),SUGARCANE HARVEST PRICE (Rs per Quintal),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 Quintal),COTTON HARVEST PRICE (Rs per Quintal)
56,1993,Nizamabad,111,2260,355,0.07,0.07,63.87,392.3,341,4.98,22.1,351,130.08,1397.6,256,1.71,17.7,,27.36,421.9,912,92.44,202.5,894,118.47,2185.6,739,0.86,0.9,1509,0.6,0.37,24.34,16.39,0.32,11.5,607,118.7,255.2,1278
56,1994,Nizamabad,110,2550,390,2.95,2.57,36.76,327.4,406,0.27,1.3,,111.08,1201.2,314,0,0,0,44.63,540.1,856,25.88,65.5,1344,2.19,37.9,969,0.83,1.2,1824,6.7,2.84,14.82,20.15,37.54,1418.9,,66.02,91.8,2116
56,1995,Nizamabad,136,2900,373,0,0,12.63,83.3,,1.81,10.8,,1.86,39.6,,0,0,0,1.06,15.3,,42.39,179.3,,25.4,338.5,,1.42,2.5,,0.03,0.01,2.04,1.9,0.24,10.7,,136.41,368.3,
56,1996,Nizamabad,148,3770,401,1.68,1.83,10.15,98.7,564,7.95,38.5,391,75.13,2532.6,387,0,0,0,26.42,475.5,1122,3.64,34.1,1134,2.55,37,1050,1.8,5.9,1769,3.85,1.67,16.17,12.61,13.53,401.1,850,15.12,65.8,1823
56,1997,Nizamabad,103,1840,452,0,0,11.39,82,508,0,0,0,68.62,2004.8,400,0,0,0,1.52,13.5,1676,25.83,101.8,1610,34.63,531.1,1096,9.71,8.7,1338,0,0,0.24,0.24,0,0,1043,185.34,897,2024
56,1998,Nizamabad,159,4360,,4.05,5.2,40.72,367.5,530,1.56,11.3,524,20.36,798.4,415,0,0,0,11.65,155.5,,49.53,270.9,1060,1.93,37.2,1391,4.15,11.4,2240,0.11,0.08,1.62,1.32,0.01,0.7,1551,324.98,1121.2,1914
56,1999,Nizamabad,170.26,4322.8,523,0.79,1.03,20.52,146.9,691,0.33,2.4,438,29,622.3,421,0.88,13,425,6.7,68,1203,41.91,111.5,1450,8.34,100.2,1198,0.46,0.8,1985,2.39,1.62,0.36,0.37,2.73,108.1,715,34.07,97.1,1990
56,2000,Nizamabad,180.71,4980.4,521,0.01,0.01,0.26,3.3,521,2.7,19.6,,91.16,4358.6,387,0,0,0,1.62,12,1450,9.43,34.1,1323,10.75,156.4,934,6.28,27.3,1996,0,0,0.25,0.31,3.07,116.9,1323,235.4,854.5,2212
56,2001,Nizamabad,158.17,4003.8,537,0,0,2.51,23,527,0.01,0,0,35.06,2161.4,485,0,0,0,0.3,4.1,1634,14.87,55.3,1408,6.4,120.5,1165,5.27,10.4,1771,0,0,0.25,0.27,6.75,289.8,811,148.65,691,1705
56,2002,Nizamabad,108,1800,645,0.03,0.04,45.49,393.1,662,3.9,28.7,474,88.26,2848.4,508,1.82,20.9,415,28.02,419.9,1629,124.27,505.8,1772,113.39,2285.9,1321,0.72,1.3,1779,0.89,0.61,10.83,7.74,2.03,161.5,829,160.25,533.6,2031
56,2003,Nizamabad,91.37,2823.6,574,2.76,3.59,37.26,416.9,746,0.41,2.9,544,100.13,3542.5,406,0,0,0,35,410.9,1326,29.78,208.5,1749,1.33,20.5,1677,0.75,1.5,1550,6.11,4.14,8.36,12.46,46.21,1721,792,78.39,217.1,2469
56,2004,Nizamabad,73.4,1692.4,600,0,0,6.5,45.2,545,2.16,15.2,454,1.86,51.8,497,0,0,0,0.52,7.1,1335,46.96,216.5,1488,22.63,243.1,1376,1.96,2.9,2368,0,0,0.27,0.29,0.91,31.4,1188,165.11,516.8,1697
56,2005,Nizamabad,149.54,5059.9,530,1.67,2.18,8.25,86.3,722,8.05,58.4,550,77.26,3693.9,504,0,0,0,23.88,394.9,1550,5.71,58.1,1547,1.47,30.8,1672,1.79,5.9,2095,2.6,1.55,5.93,5.67,16.79,636.7,1102,20.43,111.1,1921
56,2006,Nizamabad,167.65,5388.6,655,0.02,0.03,4.61,34.1,616,0.01,0.1,885,66.94,2608.4,598,0,0,0,1.07,8.6,1704,18.97,51,1884,29.67,517.4,1832,5.85,11,2546,0,0,0.1,0.11,0,0,1051,227.97,1016.8,1869
56,2007,Nizamabad,127.45,4529.5,750,3.28,4.33,27.58,422.7,873,0.52,3.3,1438,18.05,524,682,0,0,0,6.23,68.6,1944,39.42,236.1,2166,1.01,16,1322,2.5,11.1,4167,0.17,0.12,0.56,0.3,0,0,1062,361.17,899.3,2070
56,2008,Nizamabad,190.03,6796.1,894,0.68,0.9,16.82,141.9,959,0.09,0.6,1741,37.69,722.4,811,0.76,11.5,838,5,53,1981,39.42,111.9,2171,9.15,174.7,2408,0.24,0.7,3655,1.68,1.49,0.27,0.27,2.47,86.1,1221,40.03,66.9,2705
56,2009,Nizamabad,121.27,3890.6,952,0.02,0.02,0.23,0.5,1256,0.6,3.8,928,97.3,3655.4,859,0,0,0,1.16,10.2,1719,9.59,43.9,4297,7.92,127.5,2505,5.74,21.7,3706,0,0,0.26,0.52,3.5,156.9,1983,235.25,498.7,3057
56,2010,Nizamabad,221.62,8442.4,906,0,0,2.02,9.8,1897,0,0,0,27.4,1365.9,938,0,0,0,0.25,2.2,1872,6.05,22.9,3511,5.35,94.2,3651,2.42,5,3688,0,0,0.13,0.13,9.11,425.9,1913,171.68,358.8,4310
56,2011,Nizamabad,259.81,9722,1018,0.02,0.02,39.38,286.9,2621,2.34,12.9,1906,146.43,2157.5,946,1.43,16.4,,26.06,37.3,3092,121.18,208.4,2915,105.78,1546.2,4015,0.59,1.8,6019,0.82,0.61,6.11,2.49,5.37,221,2200,185.29,372.4,3673
56,2012,Nizamabad,192.96,7361.9,1135,2.54,3.41,28.77,385.9,1917,0.32,2,3526,116.7,3420.8,1198,0.01,0.1,,27.03,290.5,3399,31.18,118.8,3229,1.18,9.8,4828,0.52,1.6,3688,6.21,4.54,9.73,11.25,46.39,2249.6,2600,93.08,277.4,3683
56,2013,Nizamabad,260.81,10441.9,,0,0,2.71,29.5,,0.92,7.5,,2.5,57.8,,0,0,0,0.28,2.4,,34.83,67.2,,17.82,188.2,,1.42,2.1,,0,0,0.33,0.34,1.62,62.6,,205.36,351.2,
56,2014,Nizamabad,169.27,6205.3,,1.42,1.88,7.87,138.2,,6.54,41,,86.32,4368.8,,0,0,0,17.53,239,,3.95,36.6,,1.34,22.4,,3.56,13.1,,0.97,0.58,6.91,8.73,15.61,692.8,,23.15,53.7,
56,2015,Nizamabad,98.03,2627.9,1503,0,0,3.07,26.4,1820,0,0,0,58.96,2652.1,1339,0,0,0,1.31,17.5,4580,13.03,61.1,,21.81,441.2,4956,2.65,10.6,6695,0,0,0.02,0.02,0,0,3200,265.81,1020.7,4106
56,2016,Nizamabad,265.97,10670.1,1513,3.59,4.05,28.79,354.6,,0.29,4.9,,22.02,687.7,1421,0,0,0,17.2,253.4,,40.63,268.2,4246,1.59,28.9,4811,3.04,10,,0.06,0.09,0.41,0.62,0,0.2,,370.36,1229.6,4837
56,2017,Nizamabad,267.21,9689.5,,0.62,0.7,16.17,150.8,,0.2,1.8,,42.97,1667,,0.6,11.2,,5.35,64.3,,39.5,161.2,,9,151.4,,0.27,0.9,,1.23,0.99,0.24,0.27,2.15,89.2,,60.23,246.4,
60,1966,Warangal,137,1590,54.5,0.01,0.01,0.12,1.3,47.5,0.7,11.6,44,108.71,5686.8,52.8,0,0,0,2.16,10.6,,6.59,46.1,85.8,9.34,141,102.3,7.68,40,,0,0,0.36,0.58,3.94,160.8,,251.38,849.6,
60,1967,Warangal,136,1770,46.5,0,0,1.98,19,58,0,0,0,32.06,1724.6,,0,0,0,0.22,3.2,,3.53,14.1,112.2,6.51,104.5,117.5,2.44,5,125,0,0,0.15,0.17,10.64,507.4,,184.77,859.2,
60,1968,Warangal,90.1,910,60.1,0.01,0.01,37.35,426.7,80,2.99,28.2,47,135.43,4198,40,1.64,19.1,,25.55,365.9,,115.28,608.7,118,105.04,1927.7,97.3,0.7,2.3,,0.68,1.11,4.37,3.34,4.03,265.4,,222.54,850.1,
60,1969,Warangal,149.3,1946,48.7,2.44,2.27,25.04,278.6,52.7,0.33,2.9,52,142.21,6430.3,51.2,0,0,0,30.02,440.4,,29.2,197.4,80,1.52,16.4,112.7,0.42,1.5,171.7,5.22,3.02,10.78,17.08,42.6,1932.3,,128.87,759,
60,1970,Warangal,134,1757,53.9,0,0,4.91,32.2,44.5,2.01,16.4,46.1,4.62,109.3,42.3,0,0,0,0.61,8.9,,28.64,138.3,93.2,22.41,339.8,106.6,0.97,1.3,232.9,0,0,0.4,0.47,1.88,81.7,,297.82,1024.5,
60,1971,Warangal,67.9,945,72,1.27,1.86,5.66,57.9,70.9,3.3,55.2,79.4,94.83,5057.4,62.4,0,0,0,29.7,473.4,,3.13,31.7,102,1.33,33.7,126.9,4.76,20,211.3,2.68,2.13,11.3,9.12,14.14,582.4,,20.5,78.1,
60,1972,Warangal,58,759,90.3,0,0,2.68,21.4,89.5,0,0,0,80.09,3876.1,80.3,0,0,0,1.15,19.1,,9.21,62.5,179.8,30.41,605.1,158,2.3,9.5,232.2,0,0,0.03,0.04,0,0,,276.41,1000.6,
60,1973,Warangal,136.3,2273,84.5,3.17,4,26.13,216.6,92.5,0.2,1.9,72,22.82,860.6,92.9,0,0,0,25.33,347.2,,40.26,270.1,130,1.71,29.2,216.3,4.88,18.7,315,0.31,0.22,0.47,0.76,0,0.2,,302.85,1184.4,
60,1974,Warangal,107,1371,108.1,0.57,0.36,14.66,158.2,140.1,0.15,1.4,132.5,49.37,1754.4,126,0.59,10.7,,5.4,67.7,,36,158.8,130,10.78,175,181.3,0.21,0.5,241.6,1.24,1.28,0.29,0.28,0.86,56,,59.49,251.3,
60,1975,Warangal,150.6,2586,85,0,0,0.12,1.5,78.3,1.97,18.5,80.6,114.34,6246.1,70.4,0,0,0,1.36,18.4,133.8,4.62,31.3,99.9,11.02,166.2,131,6.08,30.5,186.7,0,0,0.2,0.29,2.02,165,,231.38,1204.6,
60,1976,Warangal,142.5,2390,90.3,0,0,0.36,3.4,102.9,0.01,0.1,,37.24,2037,86.7,0,0,0,0.09,1.5,149,2.06,11.8,170.3,6.37,105.8,233.4,3.67,9.1,357.6,0,0,0.13,0.13,5.14,490,,175.05,987.7,
60,1977,Warangal,96.4,1163,96,0.01,0.01,37.22,419.9,92.6,3.14,29,95.3,165.67,7867,92.7,1.12,14.4,,24.48,450.9,186.8,116,546.4,184,126.13,2208.3,183.2,0.39,0.9,322.8,0.12,0.08,3.82,3.66,1.93,138,,230.61,860.3,
60,1978,Warangal,163.2,3104,83.3,2.12,1.71,17.78,196.1,76.5,0.23,2.2,68,143.38,5334.1,82.7,0.01,0.1,,19.88,315.5,192,26.83,154.8,242.5,1.46,18.4,157.8,0.27,0.8,297.7,3.92,2.39,7.55,9.41,21.42,1857,,122.3,539.2,
60,1979,Warangal,89,1350,103.9,0,0,4.57,27.9,90.4,0.77,7.8,78.4,4.82,80.8,92.4,0,0,0,0.49,8.4,190.1,25.08,143.7,268.3,21.46,288.9,,1.55,3.3,,0,0,0.19,0.18,0.91,87,,335.98,1397.6,
60,1980,Warangal,131,2510,108.1,1.17,1.71,4.34,51.4,97.9,6.76,63.6,82.6,92.65,4958.4,94.6,0,0,0,35.73,730.9,,3.63,20.7,277.3,1.2,24.8,222.3,4.05,16.2,411.8,2.28,1.61,6.92,3.85,7.03,583,,15.4,55.1,
60,1981,Warangal,155,2890,119.9,0,0,1.99,13.8,115.7,0,0,0,119.93,5976.6,122.5,0,0,0,0.68,5.7,,8.44,54.8,319,29.94,534.7,259.5,3.1,7.1,453.8,0,0,0.05,0.05,0.01,0.4,,239.79,1197.3,
60,1982,Warangal,130.2,2287,143.2,3,3.56,20.13,177.2,114.5,1.58,14.8,98.7,23.38,687.6,133.9,0.01,0.1,,12.61,150.7,,35.27,290.7,328.2,0.98,18.8,284.3,4.82,21.5,426.5,0.04,0.03,0.53,0.49,0,0.3,,304.42,1031.5,
60,1983,Warangal,162,3287,148.6,0.39,0.46,8.04,91.1,118.8,0.06,0.6,105.4,48.2,1431,141.3,0.43,9.4,,4.71,47.1,,31.07,124.6,406,6.18,98.6,311.5,0.24,0.5,574,0.8,0.59,0.24,0.33,0.94,71,,63.47,198.9,
60,1984,Warangal,113.9,1836,160.7,0,0,1.28,19.4,125.6,1.5,14.1,126.1,108.09,5423.1,117.1,0,0,0,1.72,21.2,,3.14,22.6,350.6,6.97,143.9,319.3,7.28,36.7,685.1,0,0,0.54,0.81,2.05,165.7,,214.59,1054.2,
60,1985,Warangal,117.6,1786,169,0,0,0.53,6,129.9,0,0,0,32.8,1610.2,170.5,0,0,0,0.02,0.3,,1.96,10.2,376.6,4.38,82.1,339.1,1.13,1.6,522.1,0,0,0.07,0.1,5.58,464.1,,157.42,871.7,
60,1986,Warangal,118,1290,168.8,0,0,24.76,274.2,148.3,1.58,15,149,182.49,3493.6,142.9,1.09,7.9,,21.07,375.7,,100.64,452.9,571.2,97.4,1979.7,413.1,1.09,3.1,553.7,0.3,0.22,2.84,2.4,1.32,109.2,,237.68,836.1,
60,1987,Warangal,157,3350,187.7,1.25,0.93,12.03,127.4,146.8,0.3,2.8,155.2,127.63,2265.1,197.5,0.01,0.1,,10.1,109,,22.02,70,571,0.81,9.5,587.9,0.61,1.9,878.1,1.56,0.85,7.25,12.55,22.08,1997.4,,133.7,420.5,
60,1988,Warangal,178.7,4373,209,0,0,1.89,6.4,191,0.04,0.2,168,3.85,73.4,214.5,0,0,0,0.19,2.6,,15.69,74.8,573,14.37,179.4,517,0.61,0.6,645,0,0,0.06,0.08,0.74,61.8,,307.79,909.3,
60,1989,Warangal,179,4071,210.5,1.2,1.97,7.86,114.2,193.5,6.06,56.8,165,57.65,2840,214.5,0,0,0,7.97,93.6,,3.38,8.9,607,0.88,25.1,577.5,5.16,24.1,825,1.46,1.41,6.83,8.88,5.43,473.6,,15.8,33.9,
60,1990,Warangal,187.86,4544.6,217,0,0,2.48,16.7,208,0.08,0.8,180,107.39,5256.5,212,0,0,0,0.94,12.6,,7.51,38.1,775,22.83,415.2,698,2.88,6.7,827,0,0,0.02,0.03,0,0,,228.06,1093.9,
60,1991,Warangal,157.73,3568.7,294,2.73,13.33,18.38,184.4,296,1.64,15.4,371,21.41,734,314,0,0,0,13.16,157.1,,37.93,382.3,844,1.6,35.6,805,4.19,10.1,1263,0,0,0.13,0.1,0.01,0.8,,336.45,1509.6,1603
60,1992,Warangal,109.84,2140.3,298,0.2,0.78,7.79,105.4,335,0.07,0.6,,47.39,1818.6,329,0.21,2.3,,3.75,42.5,,30.32,81.3,826,3.34,40.1,754,0.17,0.1,1075,0.38,0.29,0.13,0.16,1.13,62.5,,63.01,169.1,
60,1993,Warangal,108,2690,390,0,0,0.05,1,268,1.04,9.7,,84.95,3763.2,273,0,0,0,1.44,20.3,,3.46,13.5,810,5.79,84.5,765,3.33,10,1091,0,0,0.52,0.71,0.75,58.8,,201.24,986.9,
60,1994,Warangal,142,3790,397,0,0,0.24,1.9,343,0,0,0,20.63,1021,387,0,0,0,0.01,0,0,2.86,16.5,,5.43,146.8,946,0.45,1.3,1207,0,0,0.08,0.1,5.42,444.4,,154.99,835.2,
60,1995,Warangal,136,3220,421,0,0,25.96,253.7,,1.22,11.7,,162.56,2138.8,389,0.71,2.8,,22.09,61.4,,115.98,298.1,1415,79.06,1261.2,1108,0.51,0.2,,0.31,0.52,1.2,0.95,2.16,130.9,,273.99,472.6,
60,1996,Warangal,179,4790,448,1.21,0.91,14.68,145.9,413,0.29,2.7,386,116.41,2591,419,0,0,0,11.84,127,1203,24.26,87.1,1299,0.58,5.1,1195,0.29,0.3,1457,2.26,1.57,5.2,7.55,17.78,1210.4,850,134.24,407.1,
60,1997,Warangal,78,1800,472,0,0,2.16,8,533,0.06,0.3,389,2.54,30.1,421,0,0,0,0.23,1.6,1441,21.83,97.4,1456,11.77,122,1076,0.38,0.3,1244,0,0,0.01,0.01,1.23,108.4,1052,341.66,1154.3,1920
60,1998,Warangal,207,5730,502,0.81,1.89,5.71,48.8,519,1.58,14.8,374,42.06,1797.3,436,0,0,0,16.74,86.9,1162,5.06,25.3,1623,0.55,14.7,1174,2.19,6.2,1930,0.9,0.2,4.26,3.73,6.43,388.5,,16.66,29.7,1981
60,1999,Warangal,184.14,3894.9,573,0,0,1.39,8.1,577,0.01,0.1,438,74.84,3616.7,446,0,0,0,0.59,6.8,1365,7.23,47,1418,19.67,349,1187,2.36,0.7,1890,0,0,0.01,0.02,0,0.1,,251.02,1154.9,1925
60,2000,Warangal,225.1,6500.2,508,3.34,5.24,17,178.2,628,0,0,0,30.63,1871.6,375,0.01,0.1,,24.59,362.7,1466,50.68,559.5,1292,2.21,45.6,1141,6.14,24.4,1461,0.32,0.21,0.1,0.18,0.02,1.3,,275.6,1351.1,2409
60,2001,Warangal,179.53,5150.4,580,0.18,0.23,12.73,160.3,599,0.14,1.3,380,98.26,3109.4,431,0.13,1.4,,5.89,89.7,1457,56.94,385.5,1323,5.32,96.6,1230,0.07,0.1,1693,0.41,0.42,0.23,0.41,1.12,54.6,,70.81,203.9,1715
60,2002,Warangal,135,2930,795,0,0,0.72,8.5,596,11.99,104.3,484,102.86,5597.7,512,0,0,0,1.5,20.1,1436,8.52,76.9,1439,4.52,97.9,1549,7.93,76.7,1894,0,0,0.35,0.65,0.41,11.3,,151.41,858.5,2022
60,2003,Warangal,170.24,5107.7,562,0,0,0.55,5.5,621,0.02,0.2,529,24.5,1384.4,482,0,0,0,0.04,0.6,1414,7.17,32.6,1689,6.45,110.2,1542,0.66,3.2,1948,0,0,0.04,0.07,6.56,378.9,,119.45,723.4,2366
60,2004,Warangal,130.32,3557.6,609,0.03,0.04,35.74,304.3,648,1.64,17.4,516,201.27,2495.7,476,0.99,11.6,504,21.91,177.5,1360,156.46,870.3,1494,107.7,2322.3,1393,0.28,0.6,2551,0.26,0.2,1.2,1.17,3.44,141.7,1338,148.11,465.6,1925
60,2005,Warangal,201.88,6461.8,619,1.1,1.22,14.16,125.1,775,0.24,2.1,533,155.57,4337.8,508,0,0,0,14.84,207.7,1700,35.37,238,1551,1.58,32.6,1548,0.19,0.8,2193,1.81,0.74,3.04,5.62,11.75,986.3,1325,118.61,457.1,1915
60,2006,Warangal,208.94,5893.9,666,0.01,0.01,3.76,19.8,1068,1.13,6.6,616,5.88,123.3,595,0,0,0,0.33,4.3,1943,48.36,321.1,2037,17.84,258.3,1764,0.56,1,2252,0,0,0.11,0.2,1.7,128.9,1148,283.89,841.6,1936
60,2007,Warangal,186.78,5595.6,807,0.75,0.68,3.72,63.4,923,1.53,13.3,1438,69.17,3530,628,0,0,0,31.12,439,2447,6.84,42.8,2075,0.63,12.8,2047,3.26,35.8,2141,1.57,1.33,0.49,0.67,4.09,343.4,1222,8.86,36.8,2037
60,2008,Warangal,230.86,6899.7,993,0,0,1.36,11.8,1216,0.01,0,0,113.68,6374.8,1012,0,0,0,1.2,16.3,2306,17.11,95.6,2868,20.85,443.3,2448,1.8,3.3,3816,0,0,0.33,0.62,0.26,14.8,1957,232.02,1261.8,2785
60,2009,Warangal,124.43,3163.3,1371,2.76,3.78,13.61,147.9,1255,1.14,12,908,30.18,2259.4,822,0,0,0,27.34,402.4,2405,47.01,431.9,3728,1.46,32.6,2865,4.12,16.1,3706,0.5,0.29,0.02,0.05,0,0.3,3007,340.98,1827.4,2896
60,2010,Warangal,268.06,8604.1,981,0.12,0.16,10.88,106.9,1282,0.07,0.7,,76.66,1966,1031,0.08,0.9,,5.36,76.2,2808,56.82,424.4,3107,5.46,124.8,3181,0.06,0.1,3283,0.35,0.28,0.2,0.44,1.66,129.8,,121.8,510.8,4373
60,2011,Warangal,224.35,5739.4,1057,0,0,0.24,3.3,2127,1.91,20.2,,65.36,3368,1068,0,0,0,1.27,18.5,2894,4.68,32.6,2898,3.23,52,2877,7.08,36.7,3831,0,0,0.26,0.57,0.3,23,,174.97,1012.8,3740
60,2012,Warangal,209.71,6890.2,1414,0,0,0.6,7.5,2622,0,0,0,40.99,2518.2,1225,0,0,0,0.02,0.3,3561,4.8,40.5,3558,4.76,97.5,4352,0.25,1.3,5103,0,0,0.02,0.05,5.06,385.9,2600,143.17,997.2,3308
60,2013,Warangal,254.85,8005.2,,0.02,0.03,25.3,278.9,,0.65,7.3,,138.08,3171.1,,1.38,15.7,,20.03,289.7,,142.96,1130.7,,119.95,2732.5,,0.39,1.2,,0.17,0.12,0.45,0.97,4.84,393.7,,275.05,871.9,
60,2014,Warangal,142.01,4374.4,,0.72,0.82,9.56,107,,0.1,1,,102.9,3601.5,,0,0,0,10.76,145.2,,30.83,246,,1.12,20.8,,0.06,0.3,,1.48,0.93,2.2,4.73,17.37,1213.6,,180,1233.8,
60,2015,Warangal,181.07,5729.4,1424,0,0,2.07,13.7,2550,0.14,1,,1.72,60.7,1296,0,0,0,0.28,4.3,5043,26.86,161.1,7997,12.79,247,4248,0.12,0.2,7936,0,0,0,0.01,1.62,130.9,,351.28,1491.9,3921
60,2016,Warangal,275.02,9734.1,1475,0.54,0.98,3.69,52.9,,4.75,50.2,,71.49,3834.5,1139,0,0,0,30.43,512,,7.23,78.9,4277,0.38,8.4,4811,3.88,32.2,,1.36,0.58,0.23,0.42,4.72,368.5,,19.21,89.7,4287
60,2017,Warangal,269.29,7833.1,,0,0,1.35,15.9,,0.01,0.1,,103.07,6742,,0,0,0,1.97,29.1,,9.17,91.5,,17.92,409.6,,0.34,1.1,,0,0,0.26,0.57,0.21,17.5,,290.51,1316.4,
